CustomerID,Segment,recency,frequency,monetary,aov,tenure_days,R_score,F_score,M_score,RFM_total,primary_country
16072,Hibernating,288,1,584.3199999999999,584.3199999999999,0,1.0,3.0,3.0,7.0,United Kingdom
16076,Champions,3,10,2234.73,223.473,205,5.0,3.0,5.0,13.0,United Kingdom
16078,Hibernating,283,1,79.2,79.2,0,1.0,3.0,1.0,5.0,United Kingdom
16080,Hibernating,81,2,217.16,108.58,192,2.0,3.0,1.0,6.0,United Kingdom
16081,Loyal Customers,56,5,2799.42,559.884,310,3.0,3.0,5.0,11.0,United Kingdom
16084,Hibernating,299,1,436.18,436.18,0,1.0,3.0,2.0,6.0,United Kingdom
16085,Loyal Customers,23,5,981.51,196.302,297,4.0,3.0,4.0,11.0,United Kingdom
16086,Loyal Customers,59,5,1121.39,224.27800000000002,307,3.0,3.0,4.0,10.0,United Kingdom
16091,Hibernating,154,2,315.06,157.53,43,2.0,3.0,2.0,7.0,United Kingdom
16092,Loyal Customers,114,3,817.86,272.62,139,2.0,3.0,3.0,8.0,United Kingdom
16093,Hibernating,106,1,17.0,17.0,0,2.0,3.0,1.0,6.0,United Kingdom
16094,Loyal Customers,11,4,1078.23,269.5575,207,5.0,3.0,4.0,12.0,United Kingdom
16096,Hibernating,264,1,320.62,320.62,0,1.0,3.0,2.0,6.0,United Kingdom
16097,Hibernating,240,1,185.04999999999998,185.04999999999998,0,1.0,3.0,1.0,5.0,United Kingdom
16098,Loyal Customers,87,7,2005.63,286.5185714285714,286,2.0,3.0,5.0,10.0,United Kingdom
16099,Loyal Customers,50,3,731.9,243.96666666666667,175,3.0,3.0,3.0,9.0,United Kingdom
16101,Loyal Customers,70,1,1290.7,1290.7,0,2.0,3.0,4.0,9.0,United Kingdom
16102,Loyal Customers,42,3,1842.14,614.0466666666667,86,3.0,3.0,5.0,11.0,United Kingdom
16103,Champions,7,6,1429.64,238.27333333333334,226,5.0,3.0,4.0,12.0,United Kingdom
16104,Hibernating,61,1,298.21,298.21,0,3.0,3.0,2.0,8.0,United Kingdom
16106,Hibernating,65,1,108.38,108.38,0,3.0,3.0,1.0,7.0,United Kingdom
16108,Hibernating,84,1,842.5,842.5,0,2.0,3.0,3.0,8.0,United Kingdom
16110,Loyal Customers,45,3,1320.95,440.31666666666666,266,3.0,3.0,4.0,10.0,United Kingdom
16113,Hibernating,183,1,161.38,161.38,0,1.0,3.0,1.0,5.0,United Kingdom
16114,Hibernating,170,1,135.75000000000003,135.75000000000003,0,2.0,3.0,1.0,6.0,United Kingdom
16115,Champions,9,8,1660.8799999999999,207.60999999999999,282,5.0,3.0,4.0,12.0,United Kingdom
16116,Hibernating,211,1,612.78,612.78,0,1.0,3.0,3.0,7.0,United Kingdom
16117,Hibernating,189,1,232.21,232.21,0,1.0,3.0,1.0,5.0,United Kingdom
16119,At Risk,8,2,423.36,211.68,64,5.0,3.0,2.0,10.0,United Kingdom
16121,Loyal Customers,57,2,854.66,427.33,158,3.0,3.0,4.0,10.0,United Kingdom
16123,Hibernating,51,1,307.78,307.78,0,3.0,3.0,2.0,8.0,United Kingdom
16124,Hibernating,317,1,249.0,249.0,0,1.0,3.0,2.0,6.0,United Kingdom
16125,Hibernating,367,1,289.35,289.35,0,1.0,3.0,2.0,6.0,United Kingdom
16126,Loyal Customers,29,4,6287.77,1571.9425,267,4.0,3.0,5.0,12.0,United Kingdom
16127,At Risk,39,1,656.25,656.25,0,3.0,3.0,3.0,9.0,United Kingdom
16128,Loyal Customers,17,5,1880.22,376.044,264,4.0,3.0,5.0,12.0,United Kingdom
16134,At Risk,21,2,618.09,309.045,337,4.0,3.0,3.0,10.0,United Kingdom
16135,Hibernating,262,1,517.55,517.55,0,1.0,3.0,3.0,7.0,United Kingdom
16136,Loyal Customers,59,3,709.38,236.46,217,3.0,3.0,3.0,9.0,United Kingdom
16139,At Risk,18,3,635.41,211.8033333333333,187,4.0,3.0,3.0,10.0,United Kingdom
16141,Hibernating,88,1,620.4000000000001,620.4000000000001,0,2.0,3.0,3.0,8.0,United Kingdom
16142,Hibernating,249,1,535.34,535.34,0,1.0,3.0,3.0,7.0,United Kingdom
16143,Champions,3,6,2424.94,404.1566666666667,365,5.0,3.0,5.0,13.0,United Kingdom
16144,Hibernating,246,1,175.2,175.2,0,1.0,3.0,1.0,5.0,United Kingdom
16145,Champions,8,11,3799.4900000000002,345.40818181818184,351,5.0,3.0,5.0,13.0,United Kingdom
16146,Loyal Customers,157,3,734.13,244.71,74,2.0,3.0,3.0,8.0,United Kingdom
16147,Hibernating,133,1,375.0,375.0,0,2.0,3.0,2.0,7.0,United Kingdom
16149,At Risk,4,2,280.52,140.26,137,5.0,3.0,2.0,10.0,United Kingdom
16150,Loyal Customers,42,5,2053.02,410.604,329,3.0,3.0,5.0,11.0,United Kingdom
16153,Loyal Customers,49,5,1824.23,364.846,305,3.0,3.0,4.0,10.0,United Kingdom
16156,Champions,8,9,3092.04,343.56,302,5.0,3.0,5.0,13.0,United Kingdom
16157,At Risk,15,3,656.69,218.89666666666668,56,4.0,3.0,3.0,10.0,United Kingdom
16159,Hibernating,281,1,348.2,348.2,0,1.0,3.0,2.0,6.0,United Kingdom
16161,Champions,1,19,5533.67,291.2457894736842,367,5.0,3.0,5.0,13.0,United Kingdom
16162,Hibernating,252,1,37.4,37.4,0,1.0,3.0,1.0,5.0,United Kingdom
16164,At Risk,17,3,822.48,274.16,25,4.0,3.0,3.0,10.0,United Kingdom
16168,Champions,10,27,3787.6,140.28148148148148,359,5.0,3.0,5.0,13.0,United Kingdom
16169,Loyal Customers,8,4,1822.97,455.7425,67,5.0,3.0,4.0,12.0,United Kingdom
16170,Loyal Customers,50,6,1885.05,314.175,197,3.0,3.0,5.0,11.0,United Kingdom
16171,Hibernating,59,1,73.2,73.2,0,3.0,3.0,1.0,7.0,United Kingdom
16172,Loyal Customers,95,5,1140.21,228.042,146,2.0,3.0,4.0,9.0,United Kingdom
16173,Loyal Customers,15,6,1418.32,236.38666666666666,82,4.0,3.0,4.0,11.0,United Kingdom
16175,Loyal Customers,94,4,1037.59,259.3975,145,2.0,3.0,4.0,9.0,United Kingdom
16177,Hibernating,50,1,331.95,331.95,0,3.0,3.0,2.0,8.0,United Kingdom
16178,Hibernating,138,1,197.9,197.9,0,2.0,3.0,1.0,6.0,United Kingdom
16179,Hibernating,60,1,215.83,215.83,0,3.0,3.0,1.0,7.0,United Kingdom
16181,Hibernating,73,1,305.54,305.54,0,2.0,3.0,2.0,7.0,United Kingdom
16183,Hibernating,67,1,338.71000000000004,338.71000000000004,0,3.0,3.0,2.0,8.0,United Kingdom
16184,Loyal Customers,64,6,1158.79,193.13166666666666,147,3.0,3.0,4.0,10.0,United Kingdom
16185,At Risk,16,2,529.41,264.705,215,4.0,3.0,3.0,10.0,United Kingdom
16186,Champions,22,12,4006.94,333.9116666666667,349,4.0,3.0,5.0,12.0,United Kingdom
16187,Champions,31,15,6911.4400000000005,460.7626666666667,252,4.0,3.0,5.0,12.0,United Kingdom
16188,Loyal Customers,44,4,981.86,245.465,198,3.0,3.0,4.0,10.0,United Kingdom
16189,At Risk,15,2,215.48,107.74,69,4.0,3.0,1.0,8.0,United Kingdom
16190,Hibernating,40,1,215.08,215.08,0,3.0,3.0,1.0,7.0,United Kingdom
16193,Hibernating,236,1,314.45,314.45,0,1.0,3.0,2.0,6.0,United Kingdom
16198,Hibernating,75,1,400.68100000000004,400.68100000000004,0,2.0,3.0,2.0,7.0,United Kingdom
16200,At Risk,4,2,1068.8700000000001,534.4350000000001,159,5.0,3.0,4.0,12.0,United Kingdom
16201,Champions,3,4,1863.47,465.8675,106,5.0,3.0,5.0,13.0,United Kingdom
16202,Hibernating,360,1,365.27,365.27,0,1.0,3.0,2.0,6.0,United Kingdom
16203,Loyal Customers,58,4,592.9,148.225,313,3.0,3.0,3.0,9.0,United Kingdom
16204,At Risk,23,1,384.18,384.18,0,4.0,3.0,2.0,9.0,United Kingdom
16205,Loyal Customers,30,4,751.03,187.7575,148,4.0,3.0,3.0,10.0,United Kingdom
16206,Loyal Customers,54,4,537.0600000000001,134.26500000000001,272,3.0,3.0,3.0,9.0,United Kingdom
16207,At Risk,25,1,394.38,394.38,0,4.0,3.0,2.0,9.0,United Kingdom
16208,At Risk,44,2,664.26,332.13,244,3.0,3.0,3.0,9.0,United Kingdom
16211,Hibernating,88,1,547.02,547.02,0,2.0,3.0,3.0,8.0,United Kingdom
16212,At Risk,19,2,690.34,345.17,264,4.0,3.0,3.0,10.0,United Kingdom
16213,Hibernating,78,1,159.0,159.0,0,2.0,3.0,1.0,6.0,United Kingdom
16214,Loyal Customers,170,3,1062.75,354.25,98,2.0,3.0,4.0,9.0,United Kingdom
16215,Hibernating,80,1,242.35,242.35,0,2.0,3.0,2.0,7.0,United Kingdom
16216,Hibernating,267,1,914.9300000000001,914.9300000000001,0,1.0,3.0,4.0,8.0,United Kingdom
16217,Hibernating,235,2,304.25,152.125,46,1.0,3.0,2.0,6.0,United Kingdom
16221,Loyal Customers,36,3,860.86,286.9533333333333,330,3.0,3.0,4.0,10.0,United Kingdom
16222,Hibernating,318,1,773.5500000000001,773.5500000000001,0,1.0,3.0,3.0,7.0,United Kingdom
16224,Loyal Customers,57,4,1295.3,323.825,192,3.0,3.0,4.0,10.0,United Kingdom
16225,Loyal Customers,44,5,1096.32,219.26399999999998,232,3.0,3.0,4.0,10.0,United Kingdom
16227,Hibernating,225,1,314.22,314.22,0,1.0,3.0,2.0,6.0,United Kingdom
16229,Loyal Customers,87,2,1010.6,505.3,125,2.0,3.0,4.0,9.0,United Kingdom
16230,Hibernating,189,2,542.03,271.015,30,1.0,3.0,3.0,7.0,United Kingdom
16232,Loyal Customers,43,4,990.88,247.72,171,3.0,3.0,4.0,10.0,United Kingdom
16233,Loyal Customers,71,3,536.6800000000001,178.89333333333335,295,2.0,3.0,3.0,8.0,United Kingdom
16235,Loyal Customers,40,4,857.3100000000001,214.32750000000001,291,3.0,3.0,4.0,10.0,United Kingdom
16236,Hibernating,78,1,432.2,432.2,0,2.0,3.0,2.0,7.0,United Kingdom
16239,At Risk,56,2,414.2,207.1,132,3.0,3.0,2.0,8.0,United Kingdom
16240,Loyal Customers,24,2,3718.8,1859.4,53,4.0,3.0,5.0,12.0,United Kingdom
16241,Champions,9,13,2590.31,199.2546153846154,360,5.0,3.0,5.0,13.0,United Kingdom
16242,Champions,8,7,3579.86,511.40857142857146,268,5.0,3.0,5.0,13.0,United Kingdom
16243,At Risk,33,2,409.1,204.55,21,3.0,3.0,2.0,8.0,United Kingdom
16244,Loyal Customers,211,2,1522.75,761.375,160,1.0,3.0,4.0,8.0,United Kingdom
16245,Loyal Customers,23,3,1413.66,471.22,233,4.0,3.0,4.0,11.0,United Kingdom
16247,Hibernating,170,1,114.56,114.56,0,2.0,3.0,1.0,6.0,United Kingdom
16248,Hibernating,61,1,152.94,152.94,0,3.0,3.0,1.0,7.0,United Kingdom
16249,Loyal Customers,52,5,1800.07,360.014,186,3.0,3.0,4.0,10.0,United Kingdom
16250,Hibernating,261,2,389.44,194.72,112,1.0,3.0,2.0,6.0,United Kingdom
16255,Champions,16,8,2619.91,327.48875,348,4.0,3.0,5.0,12.0,United Kingdom
16257,Hibernating,176,1,21.95,21.95,0,2.0,3.0,1.0,6.0,United Kingdom
16260,At Risk,50,1,1035.45,1035.45,0,3.0,3.0,4.0,10.0,United Kingdom
16261,Loyal Customers,17,4,728.54,182.135,228,4.0,3.0,3.0,10.0,United Kingdom
16265,Champions,9,9,5347.0,594.1111111111111,355,5.0,3.0,5.0,13.0,United Kingdom
16266,Loyal Customers,73,7,861.89,123.12714285714286,132,2.0,3.0,4.0,9.0,United Kingdom
16268,Loyal Customers,71,2,617.65,308.825,0,2.0,3.0,3.0,8.0,United Kingdom
16270,Hibernating,353,1,1141.24,1141.24,0,1.0,3.0,4.0,8.0,United Kingdom
16271,Loyal Customers,15,4,1389.64,347.41,342,4.0,3.0,4.0,11.0,United Kingdom
16272,Hibernating,116,1,411.7,411.7,0,2.0,3.0,2.0,7.0,United Kingdom
16274,Hibernating,373,1,331.55,331.55,0,1.0,3.0,2.0,6.0,United Kingdom
16275,Hibernating,196,1,559.87,559.87,0,1.0,3.0,3.0,7.0,United Kingdom
16278,Hibernating,100,1,566.38,566.38,0,2.0,3.0,3.0,8.0,United Kingdom
16279,Loyal Customers,21,3,1502.78,500.9266666666667,155,4.0,3.0,4.0,11.0,United Kingdom
16282,Hibernating,339,1,168.3,168.3,0,1.0,3.0,1.0,5.0,United Kingdom
16283,Champions,5,5,1569.11,313.822,202,5.0,3.0,4.0,12.0,United Kingdom
16284,At Risk,31,2,812.68,406.34,19,4.0,3.0,3.0,10.0,United Kingdom
16292,Hibernating,121,1,302.25,302.25,0,2.0,3.0,2.0,7.0,United Kingdom
16293,Champions,21,10,2248.9900000000002,224.89900000000003,345,4.0,3.0,5.0,12.0,United Kingdom
16295,Loyal Customers,9,4,1328.55,332.1375,54,5.0,3.0,4.0,12.0,United Kingdom
16297,Hibernating,268,1,301.9,301.9,0,1.0,3.0,2.0,6.0,United Kingdom
16298,At Risk,22,3,598.2,199.4,164,4.0,3.0,3.0,10.0,United Kingdom
16302,Hibernating,126,1,233.22,233.22,0,2.0,3.0,1.0,6.0,United Kingdom
16303,Loyal Customers,25,3,5360.63,1786.8766666666668,307,4.0,3.0,5.0,12.0,United Kingdom
16305,Hibernating,138,1,361.21999999999997,361.21999999999997,0,2.0,3.0,2.0,7.0,United Kingdom
16306,Loyal Customers,213,6,632.27,105.37833333333333,153,1.0,3.0,3.0,7.0,United Kingdom
16309,Loyal Customers,106,2,706.5699999999999,353.28499999999997,134,2.0,3.0,3.0,8.0,United Kingdom
16311,At Risk,17,2,616.26,308.13,31,4.0,3.0,3.0,10.0,United Kingdom
16313,At Risk,3,2,274.15000000000003,137.07500000000002,46,5.0,3.0,2.0,10.0,United Kingdom
16315,Hibernating,330,1,226.37,226.37,0,1.0,3.0,1.0,5.0,United Kingdom
16316,Loyal Customers,64,8,2938.91,367.36375,293,3.0,3.0,5.0,11.0,United Kingdom
16317,Loyal Customers,119,3,1341.65,447.2166666666667,177,2.0,3.0,4.0,9.0,United Kingdom
16318,At Risk,35,1,328.15,328.15,0,3.0,3.0,2.0,8.0,United Kingdom
16320,Loyal Customers,172,2,1038.46,519.23,40,2.0,3.0,4.0,9.0,Unspecified
16321,Loyal Customers,72,5,373.65000000000003,74.73,251,2.0,3.0,2.0,7.0,Australia
16322,At Risk,1,2,326.75,163.375,35,5.0,3.0,2.0,10.0,United Kingdom
16324,Hibernating,128,3,408.59,136.19666666666666,48,2.0,3.0,2.0,7.0,United Kingdom
16325,Loyal Customers,46,3,594.24,198.08,198,3.0,3.0,3.0,9.0,United Kingdom
16326,Champions,5,14,3039.2200000000003,217.08714285714288,328,5.0,3.0,5.0,13.0,United Kingdom
16327,Champions,14,6,3789.67,631.6116666666667,355,5.0,3.0,5.0,13.0,United Kingdom
16330,At Risk,17,3,251.91,83.97,94,4.0,3.0,2.0,9.0,United Kingdom
16332,Loyal Customers,28,7,1582.8,226.1142857142857,277,4.0,3.0,4.0,11.0,United Kingdom
16337,Hibernating,36,1,151.05,151.05,0,3.0,3.0,1.0,7.0,United Kingdom
16338,Hibernating,157,1,214.8,214.8,0,2.0,3.0,1.0,6.0,United Kingdom
16339,Hibernating,284,1,94.05,94.05,0,1.0,3.0,1.0,5.0,United Kingdom
16340,Hibernating,107,1,534.31,534.31,0,2.0,3.0,3.0,8.0,United Kingdom
16341,Loyal Customers,24,4,1971.87,492.9675,176,4.0,3.0,5.0,12.0,United Kingdom
16342,Loyal Customers,75,4,322.41,80.6025,104,2.0,3.0,2.0,7.0,United Kingdom
16343,At Risk,16,2,328.58,164.29,0,4.0,3.0,2.0,9.0,United Kingdom
16344,Hibernating,158,1,101.10000000000001,101.10000000000001,0,2.0,3.0,1.0,6.0,United Kingdom
16345,At Risk,44,1,565.46,565.46,0,3.0,3.0,3.0,9.0,United Kingdom
16347,At Risk,11,2,847.45,423.725,25,5.0,3.0,4.0,12.0,United Kingdom
16348,Loyal Customers,32,7,1413.31,201.90142857142857,207,4.0,3.0,4.0,11.0,United Kingdom
16349,Hibernating,290,1,53.5,53.5,0,1.0,3.0,1.0,5.0,United Kingdom
16350,Loyal Customers,21,4,1116.47,279.1175,312,4.0,3.0,4.0,11.0,United Kingdom
16351,Hibernating,332,1,153.9,153.9,0,1.0,3.0,1.0,5.0,United Kingdom
16352,At Risk,17,2,494.44,247.22,20,4.0,3.0,3.0,10.0,United Kingdom
16354,Hibernating,63,2,395.8,197.9,9,3.0,3.0,2.0,8.0,United Kingdom
16356,Hibernating,197,3,211.77,70.59,79,1.0,3.0,1.0,5.0,United Kingdom
16357,Loyal Customers,33,3,658.88,219.62666666666667,180,3.0,3.0,3.0,9.0,United Kingdom
16358,Champions,1,4,2027.5,506.875,183,5.0,3.0,5.0,13.0,United Kingdom
16359,Champions,7,9,1750.92,194.54666666666668,324,5.0,3.0,4.0,12.0,United Kingdom
16360,Champions,4,6,3450.41,575.0683333333333,83,5.0,3.0,5.0,13.0,United Kingdom
16361,At Risk,9,4,891.21,222.8025,61,5.0,3.0,4.0,12.0,United Kingdom
16362,Loyal Customers,32,5,709.99,141.998,58,4.0,3.0,3.0,10.0,United Kingdom
16363,Hibernating,53,1,109.36000000000001,109.36000000000001,0,3.0,3.0,1.0,7.0,United Kingdom
16364,At Risk,11,2,705.79,352.895,125,5.0,3.0,3.0,11.0,United Kingdom
16365,Champions,17,9,1540.42,171.1577777777778,349,4.0,3.0,4.0,11.0,United Kingdom
16366,At Risk,18,1,327.3,327.3,0,4.0,3.0,2.0,9.0,United Kingdom
16367,Loyal Customers,37,2,800.67,400.335,325,3.0,3.0,3.0,9.0,United Kingdom
16368,At Risk,2,2,479.91,239.955,25,5.0,3.0,3.0,11.0,United Kingdom
16369,Loyal Customers,18,3,1543.33,514.4433333333333,178,4.0,3.0,4.0,11.0,United Kingdom
16370,Loyal Customers,82,4,1301.91,325.4775,142,2.0,3.0,4.0,9.0,United Kingdom
16372,At Risk,33,2,355.73,177.865,0,3.0,3.0,2.0,8.0,United Kingdom
16374,Hibernating,66,2,458.78000000000003,229.39000000000001,196,3.0,3.0,3.0,9.0,United Kingdom
16376,At Risk,8,2,974.96,487.48,8,5.0,3.0,4.0,12.0,United Kingdom
16378,Hibernating,247,3,362.95,120.98333333333333,63,1.0,3.0,2.0,6.0,United Kingdom
16379,Champions,4,4,2157.4,539.35,74,5.0,3.0,5.0,13.0,United Kingdom
16383,Loyal Customers,74,2,643.76,321.88,193,2.0,3.0,3.0,8.0,United Kingdom
16384,Hibernating,89,2,584.5,292.25,174,2.0,3.0,3.0,8.0,United Kingdom
16385,Loyal Customers,60,3,554.86,184.95333333333335,306,3.0,3.0,3.0,9.0,United Kingdom
16386,At Risk,28,2,302.57,151.285,225,4.0,3.0,2.0,9.0,United Kingdom
16387,Hibernating,322,1,94.36,94.36,0,1.0,3.0,1.0,5.0,United Kingdom
16392,Hibernating,269,1,217.89,217.89,0,1.0,3.0,1.0,5.0,United Kingdom
16393,Champions,2,13,3040.96,233.92000000000002,366,5.0,3.0,5.0,13.0,United Kingdom
16395,Loyal Customers,60,5,1482.06,296.412,270,3.0,3.0,4.0,10.0,United Kingdom
16398,Loyal Customers,154,2,1705.8,852.9,99,2.0,3.0,4.0,9.0,United Kingdom
16399,At Risk,19,2,406.22,203.11,216,4.0,3.0,2.0,9.0,United Kingdom
16400,Hibernating,94,1,303.93,303.93,0,2.0,3.0,2.0,7.0,United Kingdom
16402,Hibernating,264,2,293.45,146.725,104,1.0,3.0,2.0,6.0,United Kingdom
16403,Hibernating,312,1,177.5,177.5,0,1.0,3.0,1.0,5.0,United Kingdom
16404,Hibernating,70,1,443.05,443.05,0,2.0,3.0,2.0,7.0,United Kingdom
16406,At Risk,18,1,154.35,154.35,0,4.0,3.0,1.0,8.0,United Kingdom
16407,Champions,12,10,2079.68,207.968,299,5.0,3.0,5.0,13.0,United Kingdom
16409,Loyal Customers,36,5,2022.98,404.596,281,3.0,3.0,5.0,11.0,United Kingdom
16411,At Risk,19,2,211.7,105.85,349,4.0,3.0,1.0,8.0,United Kingdom
16412,Hibernating,53,1,135.99,135.99,0,3.0,3.0,1.0,7.0,United Kingdom
16413,Hibernating,56,1,262.2,262.2,0,3.0,3.0,2.0,8.0,United Kingdom
16414,At Risk,21,2,126.25,63.125,258,4.0,3.0,1.0,8.0,United Kingdom
16415,Hibernating,44,1,200.27,200.27,0,3.0,3.0,1.0,7.0,United Kingdom
16416,Loyal Customers,26,3,1051.3999999999999,350.46666666666664,29,4.0,3.0,4.0,11.0,United Kingdom
16418,Loyal Customers,44,3,631.12,210.37333333333333,181,3.0,3.0,3.0,9.0,United Kingdom
16419,Loyal Customers,112,6,958.71,159.785,199,2.0,3.0,4.0,9.0,United Kingdom
16423,At Risk,24,1,346.12,346.12,0,4.0,3.0,2.0,9.0,United Kingdom
16424,Hibernating,191,1,133.56,133.56,0,1.0,3.0,1.0,5.0,United Kingdom
16425,Hibernating,302,1,302.7,302.7,0,1.0,3.0,2.0,6.0,United Kingdom
16426,Champions,2,10,1863.76,186.376,273,5.0,3.0,5.0,13.0,United Kingdom
16427,Hibernating,263,2,241.06,120.53,21,1.0,3.0,2.0,6.0,United Kingdom
16429,Hibernating,106,1,284.55,284.55,0,2.0,3.0,2.0,7.0,United Kingdom
16430,Hibernating,57,1,300.85,300.85,0,3.0,3.0,2.0,8.0,United Kingdom
16431,Hibernating,213,3,623.28,207.76,84,1.0,3.0,3.0,7.0,United Kingdom
16433,At Risk,28,1,184.26,184.26,0,4.0,3.0,1.0,8.0,United Kingdom
16434,Loyal Customers,29,7,1511.8,215.97142857142856,270,4.0,3.0,4.0,11.0,United Kingdom
16438,At Risk,5,5,798.35,159.67000000000002,76,5.0,3.0,3.0,11.0,United Kingdom
16440,Champions,7,5,3640.67,728.134,206,5.0,3.0,5.0,13.0,United Kingdom
16441,Hibernating,67,2,381.2,190.6,224,3.0,3.0,2.0,8.0,United Kingdom
16442,At Risk,1,3,609.3,203.1,359,5.0,3.0,3.0,11.0,United Kingdom
16444,Loyal Customers,46,4,654.67,163.6675,218,3.0,3.0,3.0,9.0,United Kingdom
16445,At Risk,33,1,230.51,230.51,0,3.0,3.0,1.0,7.0,United Kingdom
16447,Hibernating,135,1,255.91,255.91,0,2.0,3.0,2.0,7.0,United Kingdom
16448,Hibernating,198,1,182.99,182.99,0,1.0,3.0,1.0,5.0,United Kingdom
16449,Hibernating,197,2,707.69,353.845,82,1.0,3.0,3.0,7.0,United Kingdom
16450,Hibernating,149,1,311.92,311.92,0,2.0,3.0,2.0,7.0,United Kingdom
16451,Hibernating,87,1,266.97,266.97,0,2.0,3.0,2.0,7.0,United Kingdom
16454,Hibernating,64,1,5.9,5.9,0,3.0,3.0,1.0,7.0,United Kingdom
16455,Loyal Customers,63,7,1841.18,263.0257142857143,307,3.0,3.0,5.0,11.0,United Kingdom
16456,Loyal Customers,99,5,2158.18,431.63599999999997,273,2.0,3.0,5.0,10.0,United Kingdom
16457,Hibernating,218,1,208.36,208.36,0,1.0,3.0,1.0,5.0,United Kingdom
16458,Champions,2,18,3482.7400000000002,193.48555555555558,357,5.0,3.0,5.0,13.0,United Kingdom
16460,Loyal Customers,28,3,811.23,270.41,53,4.0,3.0,3.0,10.0,United Kingdom
16461,Hibernating,177,1,142.92,142.92,0,2.0,3.0,1.0,6.0,United Kingdom
16462,Hibernating,73,3,136.0,45.333333333333336,210,2.0,3.0,1.0,6.0,United Kingdom
16463,Loyal Customers,21,4,1422.4,355.6,182,4.0,3.0,4.0,11.0,United Kingdom
16464,Loyal Customers,19,3,1298.66,432.8866666666667,122,4.0,3.0,4.0,11.0,United Kingdom
16466,Loyal Customers,33,7,1595.96,227.99428571428572,258,3.0,3.0,4.0,10.0,United Kingdom
16468,Hibernating,74,1,74.9,74.9,0,2.0,3.0,1.0,6.0,United Kingdom
16469,Loyal Customers,23,4,625.42,156.355,222,4.0,3.0,3.0,10.0,United Kingdom
16470,Loyal Customers,51,4,752.77,188.1925,307,3.0,3.0,3.0,9.0,United Kingdom
16471,Hibernating,274,1,223.95000000000002,223.95000000000002,0,1.0,3.0,1.0,5.0,United Kingdom
16473,Hibernating,164,3,316.11,105.37,171,2.0,3.0,2.0,7.0,United Kingdom
16474,Champions,7,7,1810.49,258.64142857142855,137,5.0,3.0,4.0,12.0,United Kingdom
16475,Loyal Customers,88,4,544.3,136.075,185,2.0,3.0,3.0,8.0,United Kingdom
16477,Loyal Customers,63,7,2494.46,356.3514285714286,307,3.0,3.0,5.0,11.0,United Kingdom
16478,At Risk,25,3,331.0,110.33333333333333,40,4.0,3.0,2.0,9.0,United Kingdom
16479,At Risk,10,2,300.83,150.415,0,5.0,3.0,2.0,10.0,United Kingdom
16480,Hibernating,75,1,769.29,769.29,0,2.0,3.0,3.0,8.0,United Kingdom
16482,At Risk,15,1,220.62,220.62,0,4.0,3.0,1.0,8.0,United Kingdom
16483,Hibernating,192,1,139.35,139.35,0,1.0,3.0,1.0,5.0,United Kingdom
16484,Hibernating,173,2,404.3,202.15,17,2.0,3.0,2.0,7.0,United Kingdom
16485,Hibernating,77,1,363.65,363.65,0,2.0,3.0,2.0,7.0,United Kingdom
16491,At Risk,46,1,731.5,731.5,0,3.0,3.0,3.0,9.0,United Kingdom
16494,Hibernating,296,1,826.53,826.53,0,1.0,3.0,3.0,7.0,United Kingdom
16495,At Risk,3,3,648.26,216.08666666666667,272,5.0,3.0,3.0,11.0,United Kingdom
16496,Loyal Customers,8,3,1599.52,533.1733333333333,308,5.0,3.0,4.0,12.0,United Kingdom
16497,Loyal Customers,49,6,2965.69,494.2816666666667,283,3.0,3.0,5.0,11.0,United Kingdom
16498,Hibernating,161,2,100.97,50.485,0,2.0,3.0,1.0,6.0,United Kingdom
16499,Hibernating,360,2,365.45,182.725,4,1.0,3.0,2.0,6.0,United Kingdom
16500,At Risk,4,6,400.86,66.81,326,5.0,3.0,2.0,10.0,United Kingdom
16503,Loyal Customers,106,4,1431.93,357.9825,253,2.0,3.0,4.0,9.0,United Kingdom
16504,At Risk,25,1,465.88,465.88,0,4.0,3.0,3.0,10.0,United Kingdom
16506,At Risk,19,2,90.30000000000001,45.150000000000006,20,4.0,3.0,1.0,8.0,United Kingdom
16509,Hibernating,296,1,363.7,363.7,0,1.0,3.0,2.0,6.0,United Kingdom
16510,Hibernating,372,1,248.1,248.1,0,1.0,3.0,2.0,6.0,United Kingdom
16511,Loyal Customers,21,3,916.33,305.4433333333333,244,4.0,3.0,4.0,11.0,United Kingdom
16513,At Risk,4,4,874.59,218.6475,38,5.0,3.0,4.0,12.0,United Kingdom
16515,Loyal Customers,52,5,1624.14,324.82800000000003,259,3.0,3.0,4.0,10.0,United Kingdom
16516,At Risk,30,1,101.69999999999999,101.69999999999999,0,4.0,3.0,1.0,8.0,United Kingdom
16517,Hibernating,277,1,162.7,162.7,0,1.0,3.0,1.0,5.0,United Kingdom
16518,Hibernating,61,2,484.32,242.16,222,3.0,3.0,3.0,9.0,United Kingdom
16519,At Risk,25,2,212.98,106.49,340,4.0,3.0,1.0,8.0,United Kingdom
16520,Loyal Customers,186,3,1046.57,348.8566666666666,179,1.0,3.0,4.0,8.0,United Kingdom
16523,Champions,1,21,9418.470000000001,448.4985714285715,313,5.0,3.0,5.0,13.0,United Kingdom
16526,Hibernating,171,1,290.36,290.36,0,2.0,3.0,2.0,7.0,United Kingdom
16527,Hibernating,81,1,228.06,228.06,0,2.0,3.0,1.0,6.0,United Kingdom
